SMILES,truth,predictions
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(NC3CCOCC3)c2C)c(=O)[nH]1,"CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(CO)[nH]c2=O)c1C)C1CCOCC1,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOC(O)C1,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NC(O)c2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CCN(c1cc(-c2ccc(CN)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(NC3CCOCC3)c2C)c(=O)[nH]1"
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccc(O)cc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12","CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccc(O)cc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CSc1ccccc1)n2C,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC)c(CN(C)C)c12"
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,"CN(C)C(=O)COC(=O)Cc1ccc(O)cc1,N=C(N)Nc1ccc(C(=O)O)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1"
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,"O=C(O)C1OC(OC2CN=C(c3ccccc3)c3cc(Cl)ccc3N2)C(O)C(O)C1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O","O=C1Nc2ccc(Cl)cc2C(c2ccc(O)cc2)=NC1O,O=C1CN=C(c2ccc(O)cc2)c2cc(Cl)ccc2N1,O=C1Nc2ccc(Cl)cc2C(c2cccc(O)c2)=NC1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O"
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,"Cn1nnc(-c2ccc(-c3ccc(NCC(=O)O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C=S(=O)([O-])[O-])OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1","O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nnn[nH]3)nc2)c(F)c1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COC5OC(C(=O)O)C(O)C(O)C5O)C4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COC5OC(C(=O)O)C(O)C(O)C5O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COC5OC(C(=O)O)C(O)C(O)C5O)OC4=O)cc3F)cn2)n1,O=C(O)C1CN(c2ccc(-c3ccc(-c4nn[nH]n4)nc3)c(F)c2)C(=O)O1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1=O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3C(O)CC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)CO"
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"CCCCc1nc(Cl)c(CN)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1"
Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,"Nc1ccc(S(=O)(=O)Nc2cc(COC3OC(C(=O)O)C(O)C(O)C3O)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(C(=O)O)on2)cc1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1"
O=P1(NCCCl)OCCC(O)N1CCCl,"O=CCCOP(=O)(NCCCl)NCCCl,NC(CCC(=O)NC(CSC1CCOP(=O)(NCCCl)N1CCCl)C(=O)NCC(=O)O)C(=O)O,O=C1CCOP(=O)(NCCCl)N1CCCl","O=P1(NCCCl)NCCCO1,O=C1CCOP(=O)(NCCCl)N1CCCl,O=P1(NCCCl)N=CCCO1,O=P1(NCCCl)NCCC(O)N1CCCl,O=P1(NCCCl)OCCC(OC2OC(CO)C(O)C(O)C2O)N1CCCl"
CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,"CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O","CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(O)c(O)c2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O"
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,"O=C(O)C1OC(OCc2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)c2ccccc21,O=C(O)C1OC(OCc2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)C(O)C(O)C1O,O=C(O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O"
CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C2C(O)OC(O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(=O)O)C(O)C(=O)O)cc1"
CS(=O)(=O)c1ccc([C@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C(C=O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(COC2OC(C(=O)O)C(O)C(O)C2O)C(=O)O)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2cccc(O)c2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccc(O)cc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccc(O)cc2)cc1"
NC1(c2ccccc2Cl)CCCCC1=O,"NC1(c2ccccc2Cl)CC(O)CCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O","NC1(c2ccccc2Cl)CC(O)CCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2ccccc2Cl)CCCCC1O,NC1(c2ccc(O)cc2Cl)CCCCC1=O"
CNC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,"CNC1(c2ccccc2Cl)CCCC(=O)C1=O,CNC1(c2ccccc2Cl)CCC(O)C(O)C1O,NC1(c2ccccc2Cl)CCCC(O)C1O,NC1(c2ccccc2Cl)CCCC(O)C1=O,CNC1(c2ccccc2Cl)CCCC(O)C1O"
NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NS(=O)(=O)c1ccc(Cl)cc1,"O=C=NS(=O)(=O)c1ccc(Cl)cc1,O=S(=O)(NC(O)=NO)c1ccc(Cl)cc1,NC(O)=NS(=O)(=O)c1ccc(Cl)c(O)c1,CN(C)CCOC(=N)NS(=O)(=O)c1ccc(Cl)cc1,N=C(N)Oc1cc(Cl)c(O)cc1S(=O)(=O)NC(=O)O,NC(=O)NS(=O)(=O)c1ccc(Cl)c(O)c1,N=C(O)NS(=O)(=O)c1ccc(Cl)c(O)c1"
C[C@@]12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,"COc1c(O)ccc2c1CCC1C2CCC2(C)C(=O)CCC12,COc1cc2c(c(O)c1O)CCC1C2CCC2(C)C(=O)CCC12,COc1ccc2c(c1O)CCC1C2CCC2(C)C(=O)CCC12,COc1ccc2c(c1O)CCC1C2CCC2(C)C(=O)CCC12"
N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(OC2OC(CO)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)O)cc1,N#Cc1ccc(C(O)c2ccc(C#N)c(O)c2)cc1"
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,"CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O"
CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,"CN1C(=C(O)Nc2ncc(C(=O)O)s2)C(=O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(COS(=O)(=O)O)s2)=C(O)c2ccccc2[SH]1(=O)O,CN1C(=C(O)Nc2ncc(COC3OC(C(=O)O)C(O)C(O)C3O)s2)C(=O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(COC3OC(C(=O)O)C(O)C(O)C3O)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(=C(O)Nc2ncc(COC3OC(C(=O)O)C(O)C(O)C3O)s2)C(=O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(=C(O)Nc2ncc(C(=O)O)s2)C(=O)c2ccccc2S1(=O)=O"
C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12,"COc1ccc2c(c1O)CCC1C2CCC2(C)C(O)CCC12,COc1ccc2c(c1O)CCC1C2CCC2(C)C(O)CCC12,COc1cc2c(cc1OC1OC(C(=O)O)C(O)C(O)C1O)CCC1C2CCC2(C)C(O)CCC12,COc1ccc2c(c1O)CCC1C2CCC2(C)C(=O)CCC12,COc1ccc2c(c1O)CCC1C2CCC2(C)C(O)CCC12,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12,COc1cc2c(c(O)c1O)CCC1C2CCC2(C)C(O)CCC12,COc1cc2c(c(O)c1O)CCC1C2CCC2(C)C(O)CCC12,CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2O,COc1ccc2c(c1O)CCC1C2CCC2(C)C(O)CCC12"
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2=O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1"
Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,"O=C1c2ccc(Cl)cc2CCc2c1ncc(O)c2O,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNC(O)C1,Oc1cnc2c(c1)CC(O)c1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,Oc1cnc2c(c1O)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O"
CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,"CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1","CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(N)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(N)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(N)c1"
N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,"N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)[O-])c1Cl","N=C(N)NC(=O)Cc1c(Cl)c(O)cc(O)c1Cl,N=C(N)N=C(O)Cc1c(Cl)c(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c(Cl)c1Cl,N=C(N)N=C(O)Cc1c(Cl)c(O)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)cc(O)c(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)O)c1Cl,N=C(N)N=C(O)Cc1c(Cl)cc(O)c(O)c1Cl"
N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)O)cc1,N#Cc1ccc(C(=O)c2ccc(C#N)c(O)c2)cc1"
O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1,"O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccc(O)cc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)cc(Cl)c2N1,O=C1Nc2cc(Cl)c(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)cc2C1O,O=C1Nc2cc(Cl)c(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)cc2C1O"
c1ccc2c(N3CCNCC3)nsc2c1,O=S1N=C(N2CCNCC2)c2ccccc21,"Oc1cccc2c(N3CCNCC3)nsc12,NCCNc1nsc2ccccc12,Oc1ccc2c(N3CCNCC3)nsc2c1,Oc1ccc2snc(N3CCNCC3)c2c1"
O=S1N=C(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccccc21,"O=S1N=C(N2CCNCC2)c2cc(O)ccc21,O=S1N=C(N2CCNCC2)c2ccc(O)cc21"
O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,"O=S1(=O)NC(N2CCNCC2)c2cc(O)ccc21,O=S1(=O)N=C(N2CCNC(O)C2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2cc(O)ccc21,O=S1(=O)N=C(N2CCNCC2)c2ccc(O)cc21"
CC1(CO)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(CO)SC2C(NC(=O)C(N)c3ccc(OS(=O)(=O)O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(OS(=O)(=O)O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(N)C(=O)N2C1C(=O)O,CC1(CO)SC2C(N)C(=O)N2C1C(=O)O,CC1(CO)SC(C(NC(=O)C(N)c2ccc(O)cc2)C(=O)O)NC1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC1(CO)SC(C(NC(=O)C(N)c2ccc(OS(=O)(=O)O)cc2)C(=O)O)NC1C(=O)O"
CC1(C=O)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(C=O)SC2C(NC(=O)C(N=C(O)CCC(N)C(=O)O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N=C(O)CCC(N)C(=O)O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(N)C(=O)N2C1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,"C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NOC)CCC4C3CCC21C,C#CC1(O)CCC2C3CCC4CC(=O)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=N)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4CC(=O)CCC4C3CCC21CC"
C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3CC(OC)c4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3CC(O)c4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OS(=O)(=O)[O-])ccc4C3CCC21C,C#CC1(O)CCC2C3CC(=O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OS(=O)(=O)[O-])ccc4C3CCC21C,C#CC1(O)CCC2C3CC(OS(=O)(=O)[O-])c4cc(O)ccc4C3CCC21C"
C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3C(OC)Cc4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3C(O)Cc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OS(=O)(=O)[O-])ccc4C3CCC21C,C#CC1(O)CCC2C3C(=O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OS(=O)(=O)[O-])ccc4C3CCC21C"
C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)C(OC)CC2C3CCc4cc(O)ccc4C3CCC21C,"C#CC1(O)C(O)CC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)C(=O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OS(=O)(=O)[O-])ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OS(=O)(=O)[O-])ccc4C3CCC21C"
C[C@H](N[P@@](=O)([O-])OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)C(=O)[O-],N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,"N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O"
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,"N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])O[PH](=O)(=O)O[PH](=O)(=O)[O-])C(O)C1O","N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC(O)(C#N)c1ccc2c(N)ncnn12"
CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(COC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12","CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC)c(CNC)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12"
