SMILES,truth,predictions
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,"CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccccc2)C(=O)N=C(O)NC1=O,CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1O,CCC1(c2ccc(O)cc2)CNC(=O)NC1=O,CCC1(c2ccccc2)C(=O)NC(=O)NC1O,CCC(C(=O)NC(N)=O)c1ccccc1,CCC1(c2ccccc2)C(=O)N=C(O)NC1=O,O=C1NC(=O)C(CCO)(c2ccccc2)C(=O)N1,CCC1(c2ccccc2)C(=O)N=C(O)N=C1O"
CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,"CCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(S(C)=O)C(O)C(O)C2O)N(C)C1","CCCC1CC(C(=O)NC(C(C)Cl)C(O)C(O)C(O)CO)N(C)C1,CSC1OC(C(N)C(C)Cl)C(O)C(O)C1O,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(OS(=O)(=O)O)=C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(OS(=O)(=O)O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OC3OC(C(=O)O)C(O)C(O)C3O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(OS(=O)(=O)O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OC3OC(C(=O)O)C(O)C(O)C3O)C(O)C2O)N(C)C1,CSC1OC(C(C)Cl)C(O)C(O)C1O,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2O)N(C)C1,CCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OC3OC(C(=O)O)C(O)C(O)C3O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2O)N(C)C1,CCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2O)N(C)C1,CSC1OC(C(Cl)CCl)C(O)C(O)C1O,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OC3OC(C(=O)O)C(O)C(O)C3O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(OS(=O)(=O)O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C(O)C(O)C(O)C(=O)O)N(C)C1"
CN[C@@H](C)[C@H](O)c1ccccc1,"CC(O)C(O)c1ccccc1,CC(N)C(O)c1ccccc1","CNC(C)C(=O)c1ccccc1,CC(N)C(O)c1ccccc1,CNC(C)C(=O)c1ccccc1O,CC(=O)C(=O)c1ccccc1,CC(N)C(O)c1ccc(O)cc1,CC(N)C(O)c1ccc(O)cc1,CC(N)C(=O)c1ccccc1,CNC(C)C(O)c1ccc(O)cc1,CC(N)C(O)c1ccccc1,CC(N)C(O)c1ccc(O)cc1,CC(N)C(O)c1ccccc1,CC(N)C(O)c1ccccc1,CC(N)C(O)c1ccc(O)cc1,CNC(C)C(=O)c1ccccc1"
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,"Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1C(=O)NCCC1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O","Cc1cccc(CO)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCN=C1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C(CC(C)C)N1CCCNC1=O,Cc1cc(O)cc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1,Cc1cc(O)cc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,CC(=O)NC(C(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)COc1c(C)cccc1C)C(C)(C)O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cc(O)cc(C)c1OCC(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCN=C1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(N)C(C)C,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(N1CCCNC1=O)C(C)(C)O"
O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,"NC(COC(=O)CCC(=O)O)C(O)c1ccc([N+](=O)[O-])cc1,NC(COC(=O)CCC(=O)O)C(O)c1ccc([N+](=O)[O-])cc1,Nc1ccc(C(O)C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)cc1,O=C(O)C=Cc1ccc([N+](=O)[O-])cc1,Nc1ccc(C(O)C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)cc1"
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,"CCCSc1nc(N)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(O)C(O)C3O)c2n1","OCCOC1CC(n2nnc3c(NC4CC4c4ccc(F)c(F)c4)nc(O)nc32)C(O)C1O,OCCOC1CC(n2nnc3c(NC4CC(c5ccc(F)c(F)c5)C(O)C4O)nc(O)nc32)C(O)C1O,CC(O)CSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,OCCOC1CC(n2nnc3c(NC4CC4c4ccc(F)c(F)c4)nc(O)nc32)C(O)C1O,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCC(=O)O)C(O)C3O)c2n1,OCCOC1CC(n2nnc3c(NC4CC4c4ccc(F)c(F)c4)nc(O)nc32)C(O)C1O,OCCOC1CC(n2nnc3c(NC4CC4c4ccc(F)c(F)c4)ncnc32)C(O)C1O,OCCOC1CC(n2nnc3c(NC4CC(c5ccc(F)c(F)c5)C(O)C4O)nc(O)nc32)C(O)C1O,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(O)C(O)C3O)c2n1,CCCS(=O)c1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,OCCOC1CC(n2nnc3c(NC4CC4c4ccc(F)c(F)c4)ncnc32)C(O)C1O,OCCOC1CC(n2nnc3c(NC4CC(c5ccc(F)c(F)c5)C(O)C4O)nc(S)nc32)C(O)C1O"
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1,"CCCCCCCCc1ccc(CCC(=O)CO)cc1,CCCCCCCCc1ccc(CCC(N)(CO)C(=O)O)cc1,NC(CO)(CO)CCc1ccc(CCCCCCCO)cc1,CCCCCCCCc1ccc(CCC(N)(CO)COC2OC(C(=O)O)C(O)C(O)C2O)cc1,NC(CO)(CO)CCc1ccc(CCCCCCCCO)cc1,CCCCCCCCc1ccc(CCC(N)(CO)COC2OC(C(=O)O)C(O)C(O)C2O)cc1"
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,"CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32O4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32O4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32O4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32O4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32O4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32O4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32O4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4"
O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,O=C(O)c1cc(O)c2c(c1)C(C1c3cccc(O)c3C(=O)c3c(O)cc(C(=O)O)cc31)c1cccc(O)c1C2=O,"O=C(O)C1=CC2Cc3cccc(OC4OC(C(=O)O)CC(O)C4O)c3C(=O)C2C(OC2OC(CO)C(O)C(O)C2O)=CC1,O=C(O)c1cc(O)c2c(c1)C(C1c3cccc(O)c3C([O-])c3c(O)cc(C(=O)O)cc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,O=C(O)c1cc(O)c2c(c1)C(C1c3cccc(O)c3C(=O)c3c(O)cccc31)c1cc(C(=O)O)cc(O)c1C2=O,O=C(O)C1=CC2Cc3cccc(OC4OC(CO)C(O)C(O)C4O)c3C(=O)C2C(O)=C1,O=C(O)c1cc(O)c2c(c1)C(C1c3cccc(O)c3C(=O)c3c(O)cccc31)c1cccc(O)c1C2=O,O=C(O)C1=CC2Cc3cccc(OC4OC(C(=O)O)CC(O)C4O)c3C(=O)C2C(OC2OC(CO)C(O)C(O)C2O)=C1,O=C(O)C1=CC2Cc3cccc(O)c3C(=O)C2C(OC2OC(CO)C(O)C(O)C2O)=C1,O=C(O)c1cc(O)c2c(c1)C(C1c3cccc(O)c3C(=O)c3c(O)cc(C(=O)O)cc31)c1cccc(O)c1C2=O"
Clc1ccc(CCCOCCCN2CCCCC2)cc1,"O=C(O)CCCCNCCCOCCCc1ccc(Cl)cc1,[O-][N+]1(CCCOCCCc2ccc(Cl)cc2)CCCCC1","O=C(O)CCc1ccc(Cl)cc1,[O-][N+]1(CCCOCCCc2ccc(Cl)cc2)CCCCC1,O=C(O)CCOCCCc1ccc(Cl)cc1,OCCCN1CCCCC1,OC(CCCOCCCN1CCCCC1)c1ccc(Cl)cc1,O=C(O)CCc1ccccc1,OC1CCN(CCCOCCCc2ccc(Cl)cc2)CC1,OCCCc1ccc(Cl)cc1,OCCCOCCCN1CCCCC1,O=C(O)CCN1CCCCC1,OC(CCOCCCN1CCCCC1)c1ccc(Cl)cc1,O=C(CCOCCCc1ccc(Cl)cc1)N1CCCCC1,OC(CCN1CCCCC1)c1ccc(Cl)cc1"
NC(=O)c1nc(F)cnc1O,NC(=O)c1nc(F)c(O)nc1O,"NC(=O)c1nc(F)c[n+](C2OC(C(=O)[O-])C(O)C(O)C2O)c1O,NC(=O)c1nc(F)c[n+]([O-])c1[O-],NC(=O)c1nc(F)c(O)nc1O,NC(=O)c1nc(F)c[nH]c1=O,O=C(O)c1nc(F)cnc1O,NC(=O)c1nc(O)c(O)nc1O,NC(=O)c1nc(F)cnc1OC1OC(C(=O)O)C(O)C(O)C1O,NC(=O)c1nc(F)c(=O)[nH]c1O,NC(=O)c1nc(O)c[n+]([O-])c1[O-],NC(=O)c1nc(F)c[n+]([O-])c1O,NC(=O)c1nc(F)c(N)[nH]c1=O"
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(NC3CCOCC3)c2C)c(=O)[nH]1,"CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1O,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(CO)[nH]c2=O)c1C)C1CCOCC1,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(CO)[nH]c2=O)c1C)C1CCOCC1O,CCN(c1cc(-c2ccc(CN)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)c(O)c(C)[nH]c2=O)c1C)C1CCOCC1,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(N)c2C)c(=O)[nH]1,CCNc1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NC(O)c2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(NC3CCOCC3)c2C)c(=O)[nH]1,CCN(c1cc(-c2ccc(C(=O)O)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1"
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccc(O)cc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12","CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CSc1ccccc1)n2C,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CSc1ccccc1)n2C,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CSc2ccc(O)cc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12"
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,"N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(O)cc1,CNC(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,N=C(N)Nc1ccc(C(=O)O)cc1"
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,"O=C(O)C1OC(OC2CN=C(c3ccccc3)c3cc(Cl)ccc3N2)C(O)C(O)C1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O","O=C1CN=C(c2ccccc2)c2cc(Cl)c(O)cc2N1,O=C1Nc2ccc(Cl)cc2C(c2ccc(O)cc2)=NC1O,Clc1ccc2c(c1)C(c1ccccc1)=NCCN2,O=C1Nc2ccc(Cl)cc2C(c2cccc(O)c2)=NC1O,Nc1ccc(Cl)cc1C(=NCC(=O)O)c1ccccc1,O=C1CN=C(c2ccc(O)cc2)c2cc(Cl)ccc2N1,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O"
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,"Cn1nnc(-c2ccc(-c3ccc(NCC(=O)O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C=S(=O)([O-])[O-])OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1","Cn1nnc(-c2ccc(-c3ccc(N4CC(COS(=O)(=O)O)OC4=O)cc3F)cn2)n1,O=C(O)Nc1ccc(-c2ccc(-c3nnn(CO)n3)nc2)c(F)c1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COC5OC(C(=O)O)C(O)C(O)C5O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COS(=O)(=O)O)OC4=O)cc3)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COC5OC(C(=O)O)C(O)C(O)C5O)OC4=O)cc3F)cn2)n1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nnn[nH]3)nc2)c(F)c1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COC5OC(C(=O)O)C(O)C(O)C5O)OC4=O)cc3F)cn2)n1,O=C(O)C1CN(c2ccc(-c3ccc(-c4nn[nH]n4)nc3)c(F)c2)C(=O)O1"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)CO,CC1CC2C3C(O)CC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1=O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)CO,CC1CC2C3C(O)CC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1=O,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3C(O)CC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO"
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"CC(O)CCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(CN)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(C(=O)O)C(O)C(O)C2O)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn(C3OC(CO)C(O)C(O)C3O)n2)cc1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(CN)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnnn2C2OC(CO)C(O)C(O)C2O)cc1,CCCCc1nc(Cl)c(C(=O)[O-])n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(O)CCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1"
Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,"Nc1ccc(S(=O)(=O)Nc2cc(COC3OC(C(=O)O)C(O)C(O)C3O)on2)cc1,O=S(=O)(Nc1cc(CO)on1)c1ccc(O)cc1,Nc1ccc(S(=O)(=O)Nc2cc(C(=O)O)on2)cc1,CC(=O)OCc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(COC3OC(C(=O)O)C(O)C(O)C3O)on2)cc1"
O=P1(NCCCl)OCCC(O)N1CCCl,"O=CCCOP(=O)(NCCCl)NCCCl,NC(CCC(=O)NC(CSC1CCOP(=O)(NCCCl)N1CCCl)C(=O)NCC(=O)O)C(=O)O,O=C1CCOP(=O)(NCCCl)N1CCCl","O=P1(NCCCl)N=C(OS(=O)(=O)O)CCO1,O=P1(NCCCl)OCCCN1CCCl,O=P1(NCCCl)OCC(O)N1CCCl,O=P1(NCCCl)NCCC(O)N1CCCl,O=P1(NCCCl)NC(O)CCO1,O=P1(NCCCl)N=CCCO1,NP1(=O)OCCC(O)N1CCCl,O=P1(NCCCl)NCCCO1,O=P1(NCCCl)NCCC(O)O1,O=C1CCOP(=O)(NCCCl)N1CCCl,O=P1(NCCCl)OCCC(OC2CCOC(O)C2O)N1CCCl,O=P1(NCCCl)OCCC(OS(=O)(=O)O)N1CCCl"
CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,"CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O","CCC1(c2ccc(O)c(O)c2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OS(=O)(=O)[O-])cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)N=C1O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O"
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,"O=C(O)C1OC(OCc2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)C(O)C(O)C1O,O=Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,O=C(O)C1OC(OCc2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)C(O)C(O)C1O,O=C(O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=C(c1ccccc1)c1cc(Cl)ccc1-n1cnnc1CO,O=C(O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,O=Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O"
