SMILES,truth,predictions
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,"CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,CNC(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(O)cc1,N=C(N)Nc1ccc(C(=O)O)cc1,CN(C)C(=O)CO"
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,"O=C(O)C1OC(OC2CN=C(c3ccccc3)c3cc(Cl)ccc3N2)C(O)C(O)C1O,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O","O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,Nc1ccc(Cl)cc1C(=NCC(=O)O)c1ccccc1,O=C1CN=C(c2ccccc2)c2cc(Cl)c(O)cc2N1,O=C1CN=C(c2ccc(O)cc2)c2cc(Cl)ccc2N1"
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,"Cn1nnc(-c2ccc(-c3ccc(NCC(=O)O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C=S(=O)([O-])[O-])OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1","Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1,O=C1OC(CO)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,Cn1nnc(-c2ccc(-c3ccc(N4CC(C(=O)O)OC4=O)cc3F)cn2)n1,O=C1OC(COP(=O)(O)O)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(OC3OC(C(=O)O)C(O)C(O)C3O)CC2(C)C1(O)C(=O)COP(=O)(O)O,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)COP(=O)(O)O"
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CC(O)CCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1"
Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,"Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(C(=O)O)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,Nc1ccc(S(=O)(=O)Nc2cc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C(=O)O)on2)cc1"
O=P1(NCCCl)OCCC(O)N1CCCl,"O=CCCOP(=O)(NCCCl)NCCCl,NC(CCC(=O)NC(CSC1CCOP(=O)(NCCCl)N1CCCl)C(=O)NCC(=O)O)C(=O)O,O=C1CCOP(=O)(NCCCl)N1CCCl","O=P1(NCCCl)OCCC(O)N1CCCl,NCCCl,O=P1(O)OCCC(O)N1CCCl,O=P(O)(NCCCl)N(CCCl)C(O)CCO,O=P(O)(NCCCl)OCCC(O)NCCCl"
CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,"CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O","CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,CC(O)C1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O,CCC(C(=O)O)(C(=O)NC(N)=O)c1ccc(O)cc1"
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,"OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=C(O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,O=C(O)C1OC(OCc2nnc3n2-c2ccc(Cl)cc2C(c2ccccc2)=NC3)C(O)C(O)C1O,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccc(O)cc1)=NC2"
CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(O)O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2C(OC3OC(C(=O)O)C(O)C(O)C3O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccc(O)cc2)cc1"
CS(=O)(=O)c1ccc([C@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1,"CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(C(=O)O)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(COC2OC(C(=O)O)C(O)C(O)C2O)C(C(=O)O)c2ccccc2)cc1"
NC1(c2ccccc2Cl)CCCCC1=O,"NC1(c2ccccc2Cl)CC(O)CCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O","NC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCCCC1O,CC(=O)NC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,NC1(c2ccccc2Cl)CC(O)CCC1=O"
CNC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,"CNC1(c2ccccc2Cl)CCCC(O)C1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,CNC1(c2ccccc2Cl)CCCC(O)C1O,CNC1(c2ccccc2Cl)CC(O)CC(O)C1=O,CNC1(c2ccccc2Cl)CCCC(=O)C1=O"
NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NS(=O)(=O)c1ccc(Cl)cc1,"NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,[NH]S(=O)(=O)c1ccc(Cl)cc1,NC(=O)O,O=C(NC1OC(C(=O)O)C(O)C(O)C1O)NS(=O)(=O)c1ccc(Cl)cc1,O=C(O)NC1OC(C(=O)O)C(O)C(O)C1O"
C[C@@]12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,"CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(OS(=O)(=O)O)c4CCC3C1CCC2=O"
N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C(N)=O)cc2)cc1"
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4C(O)CC3C1CCC2OS(=O)(=O)O,CC12CCC3c4cc(O)c(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O"
CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,"CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,O=S1(=O)NC(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc21,CN1C(C(O)=Nc2ncc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)C(O)c2ccccc2S1(=O)=O"
C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12,"CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(OS(=O)(=O)O)c4CCC3C1CCC2O,CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2O"
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C(CO)=C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(=C(C(=O)O)c2ccccc2)C(O)O)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1"
Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,"Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,O=S(=O)(O)Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,Oc1cnc2c(c1)C(O)Cc1cc(Cl)ccc1C2=C1CCNCC1,Oc1cnc2c(c1)CC(O)c1cc(Cl)ccc1C2=C1CCNCC1"
CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,"CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1","CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(N)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1,CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1cc(NC=O)c(O)cc1O"
N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,"N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)[O-])c1Cl","N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)O)c1Cl,O=C(O)Cc1c(Cl)ccc(O)c1Cl,N=C(N)N"
N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C#N)cc2)cc1"
O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1,"O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCO)c(Cl)cc2N1,O=S1N=C(N2CCNCC2)c2ccccc21,Nc1cc(Cl)c(CCN2CCN(C3=NS(=O)c4ccccc43)CC2)cc1CC(=O)O,O=C1Cc2cc(C(O)CN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1"
c1ccc2c(N3CCNCC3)nsc2c1,O=S1N=C(N2CCNCC2)c2ccccc21,"c1ccc2c(N3CCNCC3)nsc2c1,Oc1ccc2c(N3CCNCC3)nsc2c1,O=C1CNCCN1c1nsc2ccccc12,O=C1CN(c2nsc3ccccc23)CCN1,OC1CN(c2nsc3ccccc23)CCN1"
O=S1N=C(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccccc21,"O=S1N=C(N2CCNCC2)c2ccccc21,O=S1N=C(N2CCNCC2)c2ccc(O)cc21,O=C1CN(C2=NS(=O)c3ccccc32)CCN1,O=C1CNCCN1C1=NS(=O)c2ccccc21,O=S1N=C(N2CCNCC2O)c2ccccc21"
O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,"O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccc(O)cc21,O=C1CNCCN1C1=NS(=O)(=O)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,O=S1(=O)N=C(N2CCNC(O)C2)c2ccccc21"
CC1(CO)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(CO)C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1=O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O"
CC1(C=O)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1=O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,"C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NOC5OC(C(=O)O)C(O)C(O)C5O)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21C(C)O,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CCO"
C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3CC(OC)c4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(=O)c4cc(O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C"
C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3C(OC)Cc4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(OC4OC(C(=O)O)C(O)C(O)C4O)Cc4cc(O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C"
C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)C(OC)CC2C3CCc4cc(O)ccc4C3CCC21C,"C#CC1(O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(OC2OC(C(=O)O)C(O)C(O)C2O)CC2C3CCc4cc(O)ccc4C3CCC21C"
C[C@H](N[P@@](=O)([O-])OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)C(=O)[O-],N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,"CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)[O-],CC(=O)Nc1ncnn2c(C3(C#N)OC(COP(=O)([O-])NC(C)C(=O)[O-])C(O)C3O)ccc12,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])O)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,CC(NP(=O)([O-])O)C(=O)[O-]"
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,"N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])O[PH](=O)(=O)O[PH](=O)(=O)[O-])C(O)C1O","N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,CC(=O)Nc1ncnn2c(C3(C#N)OC(COP(=O)([O-])[O-])C(O)C3O)ccc12,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,O=P([O-])([O-])O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O"
CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(COC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12","CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(C(=O)O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CO)n2C,CCOC(=O)c1c(CO)[nH]c2cc(Br)c(O)c(CN(C)C)c12"
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12","CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CSc1ccccc1)n2C,CCOC(=O)c1c(CSc2ccccc2)[nH]c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12"
CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12","CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)c2ccccc2)[nH]c2cc(Br)c(O)c(CNC)c12"
CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12","CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)c2ccccc2)[nH]c2cc(Br)c(O)c(CN(C)C)c12"
